batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brandon Marsh,669016,5,2024–2025,0.8,0,0.477,0.4,0.091,87.6
Alec Bohm,664761,11,2021–2025,0.455,1,0.46,0.667,0.125,94.7
Adolis García,666969,8,2022–2023,0.25,1,0.412,0.5,0.278,98.9
Kyle Schwarber,656941,23,2016–2025,0.261,2,0.288,0.235,0.302,93.3
Bryce Harper,547180,13,2017–2025,0.154,0,0.276,0.231,0.358,87.0
Bryson Stott,681082,9,2023–2025,0.111,0,0.255,0.5,0.056,95.2
Trea Turner,607208,20,2017–2025,0.4,0,0.252,0.217,0.232,84.5
J.T. Realmuto,592663,17,2017–2025,0.176,1,0.226,0.273,0.25,87.0
Edmundo Sosa,624641,3,2021–2024,0.0,0,0.021,0.0,0.4,50.9
Garrett Stubbs,596117,2,2023,0.0,0,0.0,,0.2,
