batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Casey Schmitt,669477,6,2023–2026,0.667,1,0.483,0.444,0.208,87.6
Willy Adames,642715,19,2021–2026,0.053,1,0.333,0.619,0.34,93.0
Rafael Devers,646240,7,2024–2026,0.429,0,0.328,0.667,0.265,97.6
Luis Arraez,650333,15,2019–2025,0.333,0,0.302,0.188,0.062,86.5
Jung Hoo Lee,808982,7,2024–2025,0.286,1,0.27,0.375,0.1,83.0
Harrison Bader,664056,6,2019–2025,0.0,0,0.201,0.0,0.4,78.2
Will Brennan,686823,7,2023–2026,0.571,0,0.199,0.5,0.1,93.9
Matt Chapman,656305,11,2020–2025,0.091,0,0.162,0.091,0.211,80.9
Eric Haase,606992,5,2023–2024,0.4,0,0.154,0.25,0.333,87.5
Drew Gilbert,687551,5,2025,0.0,0,0.134,0.4,0.3,85.0
Bryce Eldridge,805811,2,2025,0.0,0,0.098,1.0,0.6,99.0
Daniel Susac,691740,2,2026,1.0,1,,0.5,0.0,96.4
Jesus Rodriguez,683679,2,2026,0.5,0,,0.5,0.0,98.6
