batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jarren Duran,680776,9,2022–2026,0.333,1,0.513,0.333,0.143,89.5
Caleb Durbin,702332,7,2026,0.429,0,0.304,0.5,0.091,89.2
Ceddanne Rafaela,678882,6,2022–2026,0.333,0,0.261,0.286,0.357,91.3
Wilyer Abreu,677800,7,2025–2026,0.286,1,0.26,0.25,0.3,88.6
Connor Wong,657136,10,2023–2026,0.4,1,0.255,0.125,0.333,81.7
Masataka Yoshida,807799,4,2023–2024,0.25,0,0.198,0.333,0.25,88.5
Willson Contreras,575929,7,2025–2026,0.143,0,0.183,0.2,0.222,79.5
Marcelo Mayer,691785,7,2026,0.143,0,0.124,0.4,0.333,83.9
Carlos Narváez,665966,3,2026,0.0,0,0.013,0.0,0.5,86.9
Isiah Kiner-Falefa,643396,7,2024–2026,0.286,0,0.004,0.333,0.25,86.7
Andruw Monasterio,655316,1,2026,1.0,0,,1.0,0.5,101.9
