batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Tyler O'Neill,641933,10,2021–2026,0.2,0,0.429,0.444,0.227,89.8
Pete Alonso,624413,25,2019–2026,0.16,1,0.379,0.3,0.198,86.7
Coby Mayo,691723,8,2025–2026,0.5,1,0.365,0.5,0.133,92.3
Weston Wilson,642215,4,2024,0.25,0,0.361,0.5,0.167,88.5
Leody Taveras,665750,1,2025,0.0,0,0.346,,0.5,
Gunnar Henderson,683002,7,2023–2026,0.286,0,0.295,0.429,0.0,90.0
Jeremiah Jackson,669236,2,2025,0.0,0,0.23,,0.75,
Adley Rutschman,668939,9,2021–2026,0.111,0,0.215,0.25,0.25,85.6
Colton Cowser,681297,5,2024–2026,0.2,0,0.194,0.0,0.375,80.6
Samuel Basallo,694212,3,2025,0.0,0,0.074,0.5,0.667,74.4
Blaze Alexander,677942,4,2024–2026,0.25,0,0.042,0.333,0.25,89.5
Taylor Ward,621493,2,2026,0.5,0,,1.0,0.0,101.2
