batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Casey Schmitt,669477,1,2023,0.0,0,1.001,1.0,0.0,100.5
Willy Adames,642715,6,2016–2024,0.333,1,0.77,0.6,0.455,97.3
Eric Haase,606992,3,2021–2022,0.333,0,0.444,0.333,0.0,82.8
Rafael Devers,646240,13,2017–2026,0.308,0,0.308,0.312,0.107,86.8
Jung Hoo Lee,808982,2,2026,0.0,0,0.136,0.0,0.0,87.9
Will Brennan,686823,1,2024,0.0,0,0.083,0.0,0.0,81.8
Luis Arraez,650333,2,2021–2022,0.0,0,0.0,,1.0,
Jerar Encarnacion,666464,1,2026,0.0,0,0.0,,0.0,
Heliot Ramos,671218,1,2026,0.0,0,0.0,,1.0,
Matt Chapman,656305,2,2021–2026,0.0,0,0.0,,0.5,
