batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
TJ Rumfield,681198,2,2026,1.0,0,0.841,0.0,0.0,77.4
Troy Johnston,687859,1,2025–2026,1.0,0,0.516,0.25,0.091,92.8
Edouard Julien,666397,4,2025–2026,0.5,0,0.376,0.5,0.222,91.8
Hunter Goodman,696100,5,2025–2026,0.6,0,0.279,0.2,0.417,92.7
Brett Sullivan,664954,2,2026,0.5,0,0.241,0.5,0.333,88.8
Willi Castro,650489,5,2024–2025,0.4,0,0.136,0.0,0.385,82.3
Jake McCarthy,664983,3,2026,0.333,0,0.091,1.0,0.6,95.3
Ezequiel Tovar,678662,2,2026,0.0,0,0.018,0.0,0.0,60.0
Mickey Moniak,666160,5,2025–2026,0.0,0,0.009,0.5,0.364,97.9
Kyle Karros,691720,2,2026,0.0,0,0.006,0.0,0.2,82.0
Tyler Freeman,671289,1,2025,0.0,0,,0.0,0.0,87.2
