batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Nasim Nuñez,683083,2,2025,0.5,0,0.506,1.0,0.0,98.3
José Tena,677588,5,2024–2025,0.2,0,0.38,0.2,0.125,98.1
Luis García Jr.,671277,5,2024–2025,0.4,0,0.339,0.5,0.333,95.9
Keibert Ruiz,660688,5,2024–2025,0.0,0,0.258,0.5,0.091,95.4
Brady House,691781,2,2025,0.0,0,0.232,0.0,0.2,83.0
CJ Abrams,682928,4,2023–2025,0.25,0,0.229,0.333,0.25,85.2
Jacob Young,696285,4,2025,0.25,0,0.181,0.667,0.167,95.5
James Wood,695578,4,2025,0.25,0,0.122,0.5,0.0,88.1
Curtis Mead,678554,1,2024,0.0,0,0.0,,1.0,
Daylen Lile,695734,2,2025,0.0,0,,0.0,0.5,
