batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Mike Yastrzemski,573262,3,2025,0.667,0,0.692,0.667,0.0,89.0
Matt Olson,621566,6,2021–2025,0.5,1,0.642,0.2,0.214,93.2
Austin Riley,663586,1,2024,0.0,0,0.534,0.5,0.286,85.2
Michael Harris II,671739,2,2025,0.0,0,0.455,1.0,0.333,100.1
Ozzie Albies,645277,5,2024–2025,0.2,0,0.426,0.8,0.105,93.7
Dominic Smith,642086,1,2024,0.0,0,0.349,0.0,0.0,89.2
Ronald Acuña Jr.,660670,3,2025,0.333,0,0.302,0.0,0.333,81.0
Drake Baldwin,686948,3,2025,0.333,0,0.239,0.333,0.4,89.2
Jonah Heim,641680,4,2021–2026,0.25,0,0.219,0.25,0.143,89.7
Kyle Farmer,571657,3,2021–2024,0.0,0,0.151,0.0,0.0,83.1
Eli White,642201,3,2021,0.0,0,0.091,0.0,0.125,84.9
Jorge Mateo,622761,2,2021,0.0,0,0.072,0.0,0.0,78.4
