batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Yordan Alvarez,670541,8,2021–2026,0.375,2,0.65,0.714,0.067,98.0
Zach Dezenzo,701305,4,2025–2026,0.5,0,0.466,1.0,0.364,101.2
Jeremy Peña,665161,9,2021–2025,0.444,1,0.319,0.714,0.522,97.9
Taylor Trammell,666211,2,2025,0.5,0,0.268,1.0,0.0,96.9
Christian Walker,572233,18,2019–2026,0.056,1,0.256,0.455,0.435,90.6
Jake Meyers,676694,7,2021–2025,0.0,0,0.149,0.5,0.556,91.4
Brice Matthews,694728,4,2025–2026,0.0,0,0.144,0.5,0.4,98.4
Christian Vázquez,543877,8,2018–2026,0.125,0,0.123,0.143,0.278,78.4
Isaac Paredes,670623,9,2025–2026,0.0,0,0.096,0.1,0.111,80.4
Cam Smith,701358,3,2025,0.0,0,0.078,0.0,0.286,85.6
Braden Shewmake,669699,3,2026,0.0,0,0.044,0.5,0.429,88.1
Nick Allen,669397,2,2022,0.0,0,0.0,,0.75,
