batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Marcus Semien,543760,5,2022–2023,0.2,1,0.459,0.2,0.1,92.5
Francisco Lindor,596019,3,2025,0.333,0,0.375,0.5,0.167,94.0
Bo Bichette,666182,9,2023–2025,0.333,0,0.312,0.429,0.095,96.2
Tommy Pham,502054,6,2022–2025,0.167,0,0.235,0.667,0.25,97.6
MJ Melendez,669004,12,2022–2024,0.0,0,0.201,0.0,0.424,84.5
Luis Robert Jr.,673357,7,2022–2024,0.0,0,0.181,0.667,0.308,95.5
Mark Vientos,668901,2,2025,0.0,0,0.026,0.0,0.25,82.8
Juan Soto,665742,5,2024–2025,0.0,0,0.021,0.333,0.167,81.1
Luis Torrens,620443,2,2025,0.0,0,0.0,,0.6,
Tyrone Taylor,621438,2,2025,0.0,0,0.0,,0.5,
