batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Dominic Smith,642086,33,2020–2024,0.394,1,0.392,0.44,0.243,88.9
Ronald Acuña Jr.,660670,56,2018–2026,0.232,4,0.339,0.5,0.287,91.3
Michael Harris II,671739,27,2022–2026,0.222,0,0.319,0.529,0.283,89.4
Matt Olson,621566,38,2022–2026,0.211,2,0.301,0.615,0.33,92.9
Lane Thomas,657041,18,2021–2023,0.222,1,0.293,0.357,0.179,78.7
Austin Riley,663586,54,2018–2026,0.259,1,0.287,0.378,0.244,88.3
Ozzie Albies,645277,58,2018–2026,0.207,3,0.262,0.255,0.238,89.6
Sean Murphy,669221,13,2023–2025,0.231,1,0.223,0.333,0.32,90.3
Ha-Seong Kim,673490,12,2022–2023,0.167,1,0.211,0.333,0.44,80.6
Drake Baldwin,686948,5,2025–2026,0.0,0,0.173,0.5,0.462,94.4
Mike Yastrzemski,573262,15,2019–2026,0.133,0,0.151,0.4,0.452,85.1
Mauricio Dubón,643289,5,2023–2026,0.0,0,0.121,0.0,0.0,80.1
Kyle Farmer,571657,2,2025,0.0,0,0.003,0.0,0.167,74.2
