batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Mauricio Dubón,643289,3,2025–2026,0.333,0,0.529,0.333,0.0,85.9
Ronald Acuña Jr.,660670,8,2025–2026,0.375,1,0.493,0.8,0.25,97.3
Michael Harris II,671739,9,2025–2026,0.333,1,0.43,0.6,0.115,98.0
Ozzie Albies,645277,7,2025–2026,0.429,0,0.394,0.2,0.333,79.3
Mike Yastrzemski,573262,3,2025–2026,0.0,0,0.362,0.333,0.222,90.2
Drake Baldwin,686948,9,2025–2026,0.333,0,0.311,0.444,0.133,93.0
Matt Olson,621566,11,2025–2026,0.091,0,0.278,0.444,0.24,93.0
Ha-Seong Kim,673490,5,2025,0.0,0,0.173,0.4,0.0,89.7
Lane Thomas,657041,2,2026,0.0,0,0.146,0.0,0.0,59.0
Austin Riley,663586,5,2025–2026,0.2,0,0.138,0.333,0.231,90.0
Dominic Smith,642086,5,2025–2026,0.2,0,0.099,0.0,0.25,75.3
