batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Justin Crawford,702222,1,2026,1.0,0,0.635,0.0,0.0,73.1
Edmundo Sosa,624641,3,2026,1.0,0,0.595,0.667,0.143,96.1
Brandon Marsh,669016,4,2025–2026,0.25,0,0.53,0.667,0.0,88.0
Kyle Schwarber,656941,3,2025–2026,0.0,0,0.503,0.5,0.222,89.7
Trea Turner,607208,2,2025,0.5,0,0.501,0.5,0.0,95.2
Luis Arraez,650333,1,2026,0.0,0,0.397,0.0,0.2,52.0
Bryce Harper,547180,5,2025–2026,0.4,0,0.395,0.4,0.3,92.6
Alec Bohm,664761,6,2025–2026,0.5,0,0.323,0.429,0.0,96.9
Bryson Stott,681082,9,2025–2026,0.333,1,0.269,0.333,0.1,88.2
J.T. Realmuto,592663,1,2025,0.0,0,0.154,0.0,0.0,88.2
Bryan De La Cruz,650559,1,2026,0.0,0,,,0.5,
