batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Randy Arozarena,668227,3,2019–2023,0.333,0,0.374,0.667,0.2,96.7
Victor Robles,645302,3,2019–2026,0.0,0,0.337,0.2,0.222,77.2
Mitch Garver,641598,12,2019–2026,0.333,2,0.335,0.7,0.25,95.0
Julio Rodríguez,677594,2,2024,0.5,0,0.328,1.0,0.167,107.7
Patrick Wisdom,621550,4,2022,0.0,0,0.205,0.667,0.4,88.6
Rob Refsnyder,608701,4,2024–2026,0.0,0,0.197,0.333,0.571,88.2
Luke Raley,670042,5,2023–2026,0.0,0,0.194,0.333,0.6,89.2
Josh Naylor,647304,13,2019–2024,0.0,0,0.181,0.25,0.458,84.9
J.P. Crawford,641487,1,2026,0.0,0,,0.0,0.0,92.2
Jhonny Pereda,640902,2,2025,0.0,0,,1.0,0.0,102.3
