batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Andruw Monasterio,655316,3,2024–2026,0.667,0,0.552,0.667,0.0,85.6
Masataka Yoshida,807799,2,2024,1.0,0,0.445,0.0,0.0,78.7
Willson Contreras,575929,5,2023–2026,0.4,0,0.405,0.75,0.308,92.8
Caleb Durbin,702332,1,2026,1.0,0,0.349,1.0,0.0,97.1
Connor Wong,657136,4,2023–2026,0.25,0,0.3,0.8,0.111,94.8
Carlos Narváez,665966,2,2025,0.0,0,0.278,0.5,0.0,98.1
Isiah Kiner-Falefa,643396,3,2025–2026,0.667,0,0.259,0.0,0.0,84.1
Ceddanne Rafaela,678882,8,2024–2026,0.125,0,0.25,0.8,0.292,98.9
Jarren Duran,680776,9,2023–2026,0.0,0,0.198,0.429,0.333,91.4
Wilyer Abreu,677800,1,2026,0.0,0,0.099,0.0,0.5,87.0
Marcelo Mayer,691785,2,2025,0.0,0,0.0,,1.0,
