batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Curtis Mead,678554,6,2025–2026,0.167,1,0.467,0.667,0.143,90.5
José Tena,677588,2,2023,0.0,0,0.443,0.5,0.2,96.4
Jacob Young,696285,3,2026,0.333,0,0.423,0.333,0.0,90.5
James Wood,695578,5,2025–2026,0.4,0,0.419,0.5,0.417,95.2
Dylan Crews,686611,5,2025–2026,0.2,1,0.404,0.667,0.125,95.8
Andrés Chaparro,665953,2,2026,0.0,0,0.233,0.0,0.25,91.4
Keibert Ruiz,660688,9,2021–2026,0.556,0,0.206,0.0,0.0,81.1
Nasim Nuñez,683083,2,2026,0.0,0,0.192,0.0,0.0,77.1
Daylen Lile,695734,4,2023–2026,0.5,0,0.157,0.333,0.286,84.1
CJ Abrams,682928,7,2023–2026,0.286,0,0.08,0.2,0.35,87.1
Luis García Jr.,671277,2,2023,0.0,0,,0.0,0.0,
