batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Drew Romo,691011,3,2026,0.333,1,0.736,0.333,0.3,88.8
Luisangel Acuña,682668,1,2026,1.0,0,0.704,0.0,0.0,83.9
Colson Montgomery,695657,3,2026,0.667,1,0.614,1.0,0.5,102.4
Miguel Vargas,678246,5,2023–2026,0.2,0,0.453,0.8,0.091,99.1
Sam Antonacci,803011,3,2026,0.667,0,0.425,1.0,0.167,101.4
Jarred Kelenic,672284,2,2023–2026,0.5,0,0.337,0.0,0.4,71.0
Austin Hays,669720,2,2024–2026,0.0,0,0.28,0.0,0.75,90.5
Andrew Benintendi,643217,4,2025–2026,0.25,0,0.278,0.0,0.3,75.6
Tristan Peters,671976,3,2026,0.0,0,0.107,0.333,0.167,97.5
Munetaka Murakami,808959,3,2026,0.0,0,0.0,,0.714,
Chase Meidroth,805367,2,2025,0.0,0,,0.0,0.0,70.6
Derek Hill,656537,1,2026,0.0,0,,,1.0,
