batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Tommy Edman,669242,5,2023–2024,0.8,2,0.945,0.4,0.083,92.5
Max Muncy,571970,10,2020–2024,0.2,2,0.584,0.714,0.222,101.5
Teoscar Hernández,606192,14,2016–2024,0.286,1,0.497,0.714,0.326,97.9
Kyle Tucker,663656,19,2018–2021,0.368,4,0.482,0.5,0.149,94.4
Mookie Betts,605141,21,2016–2024,0.238,3,0.446,0.548,0.169,92.9
Freddie Freeman,518692,18,2022–2024,0.278,1,0.381,0.5,0.222,90.4
Alex Call,669743,6,2022–2023,0.0,0,0.328,0.25,0.176,86.9
Andy Pages,681624,5,2024,0.2,0,0.306,0.5,0.5,97.6
Miguel Rojas,500743,10,2022–2024,0.3,0,0.302,0.25,0.158,88.8
Shohei Ohtani,660271,10,2020–2024,0.3,0,0.294,0.571,0.241,89.2
