batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Trevor Story,596115,1,2024–2026,0.0,0,0.708,0.0,0.0,
Jarren Duran,680776,4,2024–2025,0.5,1,0.578,0.4,0.0,92.8
Andruw Monasterio,655316,1,2026,0.0,0,0.558,1.0,0.5,100.4
Masataka Yoshida,807799,1,2025–2026,0.0,0,0.363,0.0,0.0,84.4
Roman Anthony,701350,1,2026,0.0,0,0.354,,0.5,
Isiah Kiner-Falefa,643396,4,2023–2026,0.25,1,0.279,0.667,0.333,88.5
Carlos Narváez,665966,1,2026,1.0,0,0.184,0.0,0.333,94.5
Connor Wong,657136,1,2026,0.0,0,0.178,1.0,0.0,98.5
Wilyer Abreu,677800,4,2024–2025,0.25,0,0.158,1.0,0.1,98.5
Caleb Durbin,702332,2,2026,0.5,0,0.144,1.0,0.2,100.2
Ceddanne Rafaela,678882,5,2024–2026,0.4,1,0.111,0.75,0.375,92.4
Willson Contreras,575929,2,2023,0.0,0,0.085,0.0,0.333,86.0
