batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Yordan Alvarez,670541,9,2021–2026,0.556,3,0.717,0.778,0.143,100.0
Zach Dezenzo,701305,4,2025–2026,0.5,0,0.466,1.0,0.364,101.2
Taylor Trammell,666211,5,2025–2026,0.6,0,0.425,0.667,0.5,93.7
Yainer Diaz,673237,8,2025,0.375,1,0.407,0.375,0.25,84.8
Jose Altuve,514888,15,2017–2026,0.267,3,0.386,0.308,0.345,89.6
Jeremy Peña,665161,10,2021–2026,0.4,1,0.275,0.5,0.448,91.0
Christian Walker,572233,20,2019–2026,0.05,1,0.236,0.429,0.444,89.2
Christian Vázquez,543877,9,2018–2026,0.111,0,0.102,0.125,0.273,77.4
Isaac Paredes,670623,9,2025–2026,0.0,0,0.096,0.1,0.111,80.4
Cam Smith,701358,6,2025–2026,0.0,0,0.059,0.0,0.455,87.6
Nick Allen,669397,2,2022,0.0,0,0.0,,0.75,
