batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Vladimir Guerrero Jr.,665489,9,2022–2026,0.444,1,0.479,0.4,0.211,87.4
Myles Straw,664702,9,2021–2026,0.444,0,0.419,0.364,0.174,90.7
Lenyn Sosa,672820,5,2024–2026,0.2,1,0.395,0.333,0.286,93.6
Andrés Giménez,665926,10,2022–2025,0.2,0,0.309,0.111,0.174,75.2
Ernie Clement,676391,8,2021–2026,0.25,0,0.304,0.333,0.176,92.9
Davis Schneider,676914,2,2026,0.0,0,0.253,0.0,0.667,94.2
Daulton Varsho,662139,4,2023–2026,0.25,0,0.193,0.0,0.273,52.2
George Springer,543807,9,2022–2025,0.0,0,0.14,0.667,0.269,95.2
Tyler Heineman,623168,3,2025–2026,0.0,0,0.123,0.0,0.571,84.5
Kazuma Okamoto,672960,3,2026,0.0,0,0.092,0.0,0.0,74.6
