batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Luisangel Acuña,682668,1,2025,1.0,0,0.735,0.0,0.0,89.5
Andrew Benintendi,643217,19,2022–2026,0.368,1,0.44,0.5,0.089,95.3
Randal Grichuk,545341,3,2023,0.333,0,0.424,1.0,0.0,98.9
Chase Meidroth,805367,3,2026,0.333,0,0.354,0.5,0.0,84.2
Rikuu Nishida,807747,3,2026,0.333,0,0.294,0.0,0.0,88.1
Tristan Peters,671976,2,2026,0.0,0,0.287,0.0,0.333,85.8
Colson Montgomery,695657,3,2026,0.333,0,0.281,0.5,0.4,80.0
Sam Antonacci,803011,3,2026,0.0,0,0.222,0.0,0.167,76.6
Miguel Vargas,678246,7,2024–2026,0.143,1,0.21,0.2,0.231,85.7
Drew Romo,691011,3,2026,0.0,0,0.0,,0.5,
