batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Aaron Judge,592450,2,2017,0.5,0,0.519,0.0,0.111,77.0
Trent Grisham,663757,4,2020–2025,0.0,0,0.399,0.2,0.0,75.0
Paul Goldschmidt,502671,13,2018–2024,0.308,1,0.371,0.3,0.206,89.4
Jazz Chisholm Jr.,665862,1,2024,0.0,0,0.293,0.0,0.0,92.8
Cody Bellinger,641355,4,2020–2023,0.0,0,0.238,0.0,0.167,85.9
Amed Rosario,642708,3,2021–2025,0.0,0,0.211,0.333,0.0,79.2
Ryan McMahon,641857,5,2019–2024,0.2,0,0.175,1.0,0.462,102.2
Ben Rice,700250,1,2025,0.0,0,0.134,0.0,0.0,92.2
Austin Wells,669224,2,2025,0.5,0,0.083,0.0,0.5,68.8
Randal Grichuk,545341,9,2016–2024,0.0,0,0.054,0.25,0.562,81.9
