batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Kyle Karros,691720,2,2026,0.0,0,0.504,0.5,0.0,93.2
Troy Johnston,687859,2,2025,0.5,0,0.499,0.0,0.333,79.6
Brenton Doyle,686668,7,2024–2026,0.429,1,0.452,0.667,0.167,98.3
Tyler Freeman,671289,3,2026,0.0,0,0.391,0.5,0.2,89.6
TJ Rumfield,681198,2,2026,0.5,0,0.386,0.5,0.0,95.2
Hunter Goodman,696100,1,2024,0.0,0,0.348,0.0,0.0,73.4
Ezequiel Tovar,678662,9,2024–2026,0.444,1,0.345,0.125,0.25,89.0
Edouard Julien,666397,3,2026,0.333,0,0.279,0.333,0.0,91.9
Willi Castro,650489,2,2026,0.5,0,0.169,0.0,0.0,85.0
Brett Sullivan,664954,2,2026,0.0,0,0.082,0.0,0.0,84.0
Mickey Moniak,666160,4,2024–2026,0.0,0,0.08,0.0,0.2,82.6
Jake McCarthy,664983,2,2025,0.0,0,0.05,0.0,0.2,83.6
