batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Sal Stewart,701398,1,2025,0.0,0,0.551,1.0,0.0,108.5
Nathaniel Lowe,663993,8,2023–2025,0.375,1,0.411,0.286,0.091,89.0
Spencer Steer,668715,14,2022–2025,0.286,1,0.377,0.333,0.321,86.1
Dane Myers,667472,3,2023–2025,0.0,0,0.315,0.667,0.143,90.0
Tyler Stephenson,663886,6,2023–2025,0.333,0,0.302,0.5,0.357,93.2
Matt McLain,680574,8,2023–2025,0.125,0,0.297,0.4,0.316,84.0
TJ Friedl,670770,19,2022–2025,0.211,0,0.263,0.421,0.114,85.4
Elly De La Cruz,682829,15,2023–2025,0.267,0,0.253,0.438,0.237,88.3
Will Benson,666181,10,2023–2025,0.1,0,0.196,0.143,0.308,88.3
Eugenio Suárez,553993,3,2025,0.333,0,0.182,0.667,0.4,95.6
P.J. Higgins,664731,2,2022,0.5,0,0.118,0.0,0.5,85.4
Blake Dunn,694362,2,2025,0.0,0,0.096,0.0,0.0,90.8
