batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Bryce Harper,547180,49,2018–2026,0.327,3,0.455,0.625,0.254,94.0
Alec Bohm,664761,37,2020–2026,0.378,0,0.405,0.531,0.132,92.1
Derek Hill,656537,1,2026,0.0,0,0.398,1.0,0.0,95.3
Edmundo Sosa,624641,12,2021–2026,0.417,0,0.389,0.273,0.0,81.8
Trea Turner,607208,48,2016–2026,0.354,2,0.379,0.368,0.238,86.5
Kyle Schwarber,656941,45,2019–2026,0.222,0,0.357,0.5,0.279,92.9
Luis Arraez,650333,8,2025–2026,0.5,0,0.332,0.111,0.04,88.6
J.T. Realmuto,592663,40,2017–2025,0.325,2,0.3,0.281,0.187,84.7
Bryson Stott,681082,36,2022–2026,0.222,0,0.282,0.394,0.123,88.1
Justin Crawford,702222,6,2026,0.167,0,0.254,0.0,0.231,74.7
Brandon Marsh,669016,30,2022–2026,0.233,0,0.253,0.346,0.094,87.0
Garrett Stubbs,596117,11,2023–2026,0.091,0,0.235,0.5,0.158,87.9
Bryan De La Cruz,650559,3,2026,0.667,0,0.206,0.333,0.333,90.7
