batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Drake Baldwin,686948,1,2025,1.0,0,0.697,1.0,0.0,107.3
Mike Yastrzemski,573262,8,2023–2025,0.375,2,0.623,0.5,0.077,86.6
Austin Riley,663586,7,2023–2024,0.143,0,0.466,0.5,0.294,92.8
Dominic Smith,642086,5,2024–2025,0.4,0,0.439,0.2,0.125,89.9
Matt Olson,621566,8,2023–2025,0.5,1,0.385,0.8,0.185,98.4
Michael Harris II,671739,4,2023–2025,0.25,0,0.382,0.5,0.333,97.4
Mauricio Dubón,643289,2,2025,0.0,0,0.351,0.0,0.0,83.2
Ozzie Albies,645277,5,2023–2025,0.2,0,0.206,0.0,0.2,88.5
Ha-Seong Kim,673490,4,2023–2024,0.0,0,0.139,0.333,0.286,85.7
Sean Murphy,669221,4,2023–2024,0.0,0,0.014,0.0,0.667,94.2
Kyle Farmer,571657,1,2020,1.0,0,,0.0,0.0,
