batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Tyler Tolbert,686475,1,2025,1.0,0,0.905,0.0,0.0,93.4
Isaac Collins,686555,3,2025,0.667,0,0.512,0.5,0.167,88.2
Salvador Perez,521692,15,2016–2025,0.4,3,0.483,0.571,0.342,95.3
Nick Loftin,679845,4,2024–2025,0.75,0,0.471,0.0,0.4,76.3
Lane Thomas,657041,10,2022–2024,0.2,0,0.416,0.429,0.125,95.4
Bobby Witt Jr.,677951,9,2022–2025,0.333,1,0.365,0.333,0.474,90.5
Luke Maile,571912,3,2016–2024,0.0,0,0.301,0.667,0.143,102.9
Josh Rojas,668942,9,2022,0.111,0,0.182,0.167,0.227,89.4
Starling Marte,516782,2,2020,0.0,0,0.054,0.0,0.0,90.7
Jac Caglianone,695506,1,2025,0.0,0,0.0,,0.0,
