batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Junior Caminero,691406,6,2025–2026,0.167,0,0.419,0.6,0.1,87.3
Jonathan Aranda,666018,2,2025–2026,0.0,0,0.418,1.0,0.143,98.8
Nick Fortes,663743,1,2026,0.0,0,0.39,1.0,0.5,101.6
Yandy Díaz,650490,4,2025–2026,0.5,0,0.364,0.25,0.0,82.8
Taylor Walls,670764,3,2025–2026,0.333,0,0.26,0.0,0.5,85.0
Richie Palacios,680700,4,2025–2026,0.25,0,0.185,0.0,0.308,89.8
Ben Williamson,810938,2,2025–2026,0.0,0,0.1,0.5,0.0,73.6
Chandler Simpson,802415,4,2025–2026,0.25,0,0.043,0.0,0.25,75.0
Cedric Mullins,656775,3,2025–2026,0.333,1,0.002,0.5,0.182,95.7
Jonny DeLuca,676356,1,2026,0.0,0,0.0,,0.5,
Hunter Feduccia,676439,1,2026,0.0,0,,,0.333,
