batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brandon Marsh,669016,8,2022–2025,0.125,0,0.441,0.5,0.118,93.4
Edmundo Sosa,624641,3,2023–2025,0.667,0,0.428,0.0,0.286,83.9
Trea Turner,607208,4,2023–2025,0.25,0,0.401,0.25,0.091,89.8
Derek Hill,656537,3,2025–2026,0.667,0,0.396,0.5,0.286,90.9
Bryson Stott,681082,2,2022–2023,0.5,0,0.392,0.0,0.167,86.6
Luis Arraez,650333,10,2019–2025,0.3,0,0.315,0.333,0.1,86.4
Alec Bohm,664761,6,2023,0.167,0,0.204,0.0,0.308,76.0
Bryce Harper,547180,8,2022–2025,0.375,2,0.103,0.5,0.263,88.1
Kyle Schwarber,656941,6,2023–2025,0.167,0,0.076,0.0,0.462,81.9
J.T. Realmuto,592663,6,2022–2025,0.167,0,0.063,0.333,0.385,86.4
Bryan De La Cruz,650559,2,2023,0.0,0,0.036,0.0,0.4,86.6
Garrett Stubbs,596117,1,2023,0.0,0,,,1.0,
