batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Gavin Sheets,657757,6,2024–2026,0.333,1,0.556,0.714,0.188,97.1
Ty France,664034,3,2025–2026,0.333,0,0.529,0.0,0.111,78.7
Ramón Laureano,657656,3,2024–2026,0.0,0,0.514,0.5,0.143,95.4
Xander Bogaerts,593428,7,2023–2026,0.429,1,0.472,0.143,0.133,79.7
Freddy Fermin,666023,2,2023,0.0,0,0.314,0.0,0.0,88.5
Jackson Merrill,701538,5,2025–2026,0.4,0,0.309,0.5,0.1,93.0
Fernando Tatis Jr.,665487,6,2023–2025,0.167,0,0.302,0.6,0.312,96.3
Manny Machado,592518,7,2023–2026,0.0,0,0.23,0.6,0.25,95.9
Miguel Andujar,609280,5,2024–2026,0.2,0,0.161,0.25,0.25,88.8
Nick Castellanos,592206,3,2026,0.0,0,0.035,0.0,0.3,78.1
