batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Lars Nootbaar,663457,4,2025,0.5,1,0.659,0.75,0.143,92.6
James McCann,543510,2,2023,0.5,0,0.534,0.5,0.2,92.4
Ildemaro Vargas,545121,3,2026,0.333,1,0.429,0.333,0.0,93.1
Nolan Arenado,571448,16,2023–2026,0.25,1,0.376,0.5,0.129,92.0
Lourdes Gurriel Jr.,666971,11,2023–2026,0.455,0,0.373,0.333,0.097,93.5
Geraldo Perdomo,672695,4,2022–2026,0.0,0,0.276,0.5,0.375,89.2
Corbin Carroll,682998,5,2024–2026,0.2,0,0.257,0.6,0.125,94.3
Ryan Waldschmidt,814439,3,2026,0.333,0,0.253,0.333,0.0,90.5
Gabriel Moreno,672515,6,2023–2026,0.167,0,0.206,0.667,0.273,95.0
Ketel Marte,606466,13,2023–2026,0.077,0,0.132,0.3,0.19,80.9
