batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Chadwick Tromp,644433,2,2025,0.5,1,0.819,1.0,0.0,99.2
Blaze Alexander,677942,2,2025,0.5,0,0.499,1.0,0.0,102.3
Gunnar Henderson,683002,19,2023–2026,0.368,2,0.489,0.565,0.158,96.3
Taylor Ward,621493,9,2021–2026,0.444,2,0.479,0.455,0.12,94.5
Jackson Holliday,702616,11,2024–2025,0.364,0,0.445,0.545,0.1,94.9
Coby Mayo,691723,1,2026,0.0,0,0.365,,0.333,
Tyler O'Neill,641933,15,2021–2026,0.133,0,0.354,0.786,0.143,93.9
Samuel Basallo,694212,1,2026,0.0,0,0.35,,0.5,
Adley Rutschman,668939,15,2023–2026,0.2,0,0.346,0.312,0.107,91.4
Pete Alonso,624413,7,2021–2026,0.0,0,0.326,0.667,0.273,89.0
Colton Cowser,681297,17,2023–2026,0.235,1,0.318,0.267,0.211,94.0
Leody Taveras,665750,5,2023–2025,0.4,0,0.249,0.8,0.1,93.2
