batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
JJ Bleday,668709,5,2022–2024,0.2,1,0.521,0.4,0.1,83.9
Dane Myers,667472,3,2025,0.667,0,0.5,0.333,0.0,88.7
Spencer Steer,668715,14,2022–2025,0.429,1,0.474,0.471,0.054,91.3
Ke'Bryan Hayes,663647,2,2025,0.0,0,0.362,0.5,0.0,95.1
Elly De La Cruz,682829,13,2023–2025,0.077,0,0.347,0.333,0.355,90.7
Tyler Stephenson,663886,17,2021–2025,0.353,1,0.294,0.4,0.08,88.2
Matt McLain,680574,6,2023–2025,0.5,0,0.204,0.4,0.167,90.3
TJ Friedl,670770,15,2021–2025,0.067,0,0.203,0.238,0.111,86.4
Will Benson,666181,11,2023–2025,0.0,0,0.2,0.4,0.324,90.2
Nathaniel Lowe,663993,7,2020–2025,0.143,0,0.189,0.2,0.333,89.3
Jose Trevino,624431,1,2023,0.0,0,,0.0,0.0,56.0
