batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jacob Young,696285,9,2024–2026,0.333,0,0.427,0.444,0.095,85.6
Andrés Chaparro,665953,3,2024,0.333,0,0.318,0.0,0.25,80.7
CJ Abrams,682928,17,2022–2026,0.294,0,0.3,0.188,0.263,75.3
Keibert Ruiz,660688,6,2022–2025,0.167,0,0.23,0.286,0.125,88.2
Curtis Mead,678554,6,2025–2026,0.0,0,0.227,0.25,0.182,85.1
Luis García Jr.,671277,12,2022–2024,0.167,0,0.202,0.5,0.167,87.5
Daylen Lile,695734,3,2026,0.333,0,0.172,0.5,0.167,96.4
James Wood,695578,8,2024–2026,0.0,0,0.159,0.333,0.182,92.9
José Tena,677588,2,2025,0.0,0,0.063,0.0,0.25,84.6
Dylan Crews,686611,2,2025,0.0,0,0.0,,0.75,
Drew Millas,686452,2,2026,0.0,0,0.0,,0.667,
Nasim Nuñez,683083,2,2026,0.0,0,0.0,,1.0,
