batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Nick Kurtz,701762,2,2025,0.5,0,0.56,0.0,0.0,88.7
Andy Ibáñez,628451,2,2025,0.5,0,0.455,0.5,0.25,84.0
Lawrence Butler,671732,8,2024–2025,0.125,1,0.43,0.857,0.2,98.5
Jacob Wilson,805779,5,2025,0.2,0,0.329,0.0,0.0,89.6
Tyler Soderstrom,691016,6,2025,0.0,0,0.183,1.0,0.143,103.7
Max Muncy,691777,3,2025,0.0,0,0.176,0.0,0.167,90.3
Darell Hernaiz,687231,2,2024,0.0,0,0.151,0.5,0.0,92.8
Zack Gelof,680869,2,2024,0.5,0,0.108,0.0,0.4,91.7
Jeff McNeil,643446,2,2024,0.0,0,0.006,1.0,0.0,95.2
Shea Langeliers,669127,3,2025,0.0,0,0.001,0.0,0.25,70.4
