batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Isiah Kiner-Falefa,643396,10,2019–2023,0.3,1,0.403,0.444,0.333,92.4
Trevor Story,596115,5,2020–2025,0.2,0,0.382,0.167,0.118,81.3
Willson Contreras,575929,7,2022–2025,0.286,0,0.378,0.75,0.176,96.7
Ceddanne Rafaela,678882,1,2025,0.0,0,0.346,,0.667,
Marcelo Mayer,691785,2,2025,0.0,0,0.346,0.0,0.75,83.7
Andruw Monasterio,655316,7,2023–2024,0.143,0,0.252,0.143,0.1,89.1
Caleb Durbin,702332,2,2025,0.5,0,0.246,0.5,0.0,71.3
Masataka Yoshida,807799,4,2023–2025,0.25,0,0.24,0.0,0.2,84.6
Jarren Duran,680776,2,2025,0.0,0,0.23,,0.667,
Connor Wong,657136,3,2023–2026,0.0,0,0.106,0.0,0.125,78.9
Wilyer Abreu,677800,2,2025,0.0,0,0.032,1.0,0.5,102.3
Carlos Narváez,665966,2,2025,0.0,0,0.005,0.0,0.0,85.2
