batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Junior Caminero,691406,2,2026,0.5,0,0.63,0.5,0.333,100.0
Ben Williamson,810938,7,2025–2026,0.571,0,0.565,0.667,0.2,94.3
Chandler Simpson,802415,1,2026,0.0,0,0.502,0.0,0.0,58.6
Ryan Vilade,668723,3,2024,0.0,0,0.373,0.667,0.167,89.4
Yandy Díaz,650490,3,2022–2026,0.333,0,0.355,0.0,0.375,72.2
Nick Fortes,663743,4,2024–2026,0.5,0,0.296,0.333,0.375,95.3
Jake Fraley,641584,11,2021–2026,0.091,0,0.163,0.125,0.321,83.4
Cedric Mullins,656775,11,2023–2026,0.091,0,0.111,0.375,0.185,86.6
Jonathan Aranda,666018,2,2022–2026,0.0,0,0.067,0.0,0.0,78.7
Taylor Walls,670764,2,2023,0.0,0,0.0,,0.75,
