batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Jake Burger,669394,4,2024–2025,0.5,1,0.577,0.5,0.3,90.5
Kyle Higashioka,543309,5,2021–2022,0.2,0,0.574,0.75,0.4,98.6
Corey Seager,608369,9,2022–2025,0.222,1,0.522,0.333,0.261,90.7
Jarred Kelenic,672284,6,2022–2025,0.333,1,0.485,1.0,0.471,102.8
Joc Pederson,592626,12,2021–2025,0.25,0,0.351,0.222,0.433,88.3
Wyatt Langford,694671,2,2024,0.5,0,0.345,0.0,0.5,
Nicky Lopez,670032,16,2019–2022,0.188,0,0.258,0.111,0.216,78.8
Brandon Nimmo,607043,8,2024–2025,0.375,0,0.252,0.571,0.059,96.2
Ezequiel Duran,677649,3,2023,0.0,0,0.199,0.0,0.833,94.3
Josh Jung,673962,5,2023–2025,0.0,0,0.199,0.0,0.667,79.9
Elias Díaz,553869,6,2021–2024,0.167,0,0.01,0.0,0.5,85.4
