batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brice Turang,668930,1,2025,0.0,0,0.461,,0.333,
Blake Perkins,663368,4,2024,0.75,0,0.449,0.0,0.0,88.3
Jackson Chourio,694192,9,2024–2025,0.444,0,0.341,0.429,0.286,89.7
Joey Ortiz,687401,7,2024–2025,0.286,0,0.325,0.4,0.118,85.0
Andrew Vaughn,683734,4,2023–2024,0.25,0,0.262,0.5,0.2,90.6
Sal Frelick,686217,4,2024–2025,0.0,0,0.169,0.0,0.143,75.1
Gary Sánchez,596142,23,2016–2024,0.174,0,0.162,0.1,0.356,84.6
William Contreras,661388,6,2024–2025,0.333,0,0.151,0.667,0.167,86.1
Christian Yelich,592885,7,2016–2025,0.143,0,0.095,0.25,0.538,84.8
Garrett Mitchell,669003,2,2024,0.0,0,0.0,,1.0,
