batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Spencer Torkelson,679529,5,2023–2026,0.4,2,0.498,0.75,0.286,97.6
Zach McKinstry,656716,3,2025–2026,0.333,0,0.475,0.333,0.0,78.0
Javier Báez,595879,7,2019–2025,0.429,0,0.428,0.5,0.333,92.6
Hao-Yu Lee,701678,2,2026,0.0,0,0.412,0.0,0.0,85.4
Gleyber Torres,650402,12,2020–2025,0.083,0,0.343,0.3,0.207,85.8
Kevin McGonigle,805808,2,2026,0.5,0,0.321,0.0,0.0,92.4
Riley Greene,682985,9,2022–2026,0.111,0,0.252,0.5,0.188,92.5
Dillon Dingler,693307,1,2026,1.0,0,0.221,0.0,0.0,58.6
Matt Vierling,663837,6,2023–2026,0.0,0,0.069,0.333,0.167,91.9
Ben Malgeri,701162,2,2026,0.0,0,0.055,0.0,0.333,87.2
