batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
J.P. Crawford,641487,9,2019–2024,0.556,0,0.287,0.0,0.167,72.2
Victor Robles,645302,4,2019,0.5,0,0.281,0.0,0.182,63.3
Julio Rodríguez,677594,7,2021–2024,0.286,1,0.24,0.0,0.471,
Mitch Garver,641598,9,2021–2024,0.333,0,0.226,0.333,0.5,90.2
Patrick Wisdom,621550,8,2021–2024,0.125,0,0.201,0.25,0.526,72.0
Josh Naylor,647304,8,2019–2025,0.25,1,0.171,0.0,0.368,81.7
Randy Arozarena,668227,5,2022–2024,0.0,0,0.154,0.0,0.333,87.5
Dominic Canzone,686527,4,2024,0.25,0,0.136,0.0,0.444,71.4
Luke Raley,670042,5,2022–2024,0.0,0,0.036,0.0,0.438,60.8
Cole Young,702284,2,2024,0.0,0,,0.0,0.143,
Jhonny Pereda,640902,2,2025,0.0,0,,0.0,0.333,
