batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ian Happ,664023,4,2021–2022,0.5,1,0.532,0.5,0.455,99.6
Nicky Lopez,670032,3,2019–2023,0.0,0,0.344,0.333,0.2,80.3
Dansby Swanson,621020,27,2017–2022,0.148,2,0.292,0.444,0.409,91.9
Carson Kelly,608348,4,2019–2021,0.25,0,0.139,0.0,0.333,84.2
Michael Conforto,624424,4,2025–2026,0.25,0,0.061,0.333,0.0,94.5
Alex Bregman,608324,3,2018–2025,0.0,0,0.022,0.333,0.455,91.6
Seiya Suzuki,673548,3,2022,0.0,0,0.0,,1.0,
Matt Shaw,807713,2,2026,0.0,0,,0.0,0.25,88.7
Michael Busch,683737,2,2026,0.0,0,,,0.6,
Moisés Ballesteros,694208,1,2026,0.0,0,,0.0,0.0,94.0
