batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ryan Jeffers,680777,2,2023,0.5,0,0.698,1.0,0.5,109.1
Tristan Gray,656484,1,2025,1.0,1,0.574,1.0,0.0,96.6
Victor Caratini,605170,16,2018–2025,0.375,1,0.382,0.357,0.094,88.6
Josh Bell,605137,24,2018–2025,0.292,1,0.362,0.6,0.172,95.4
Matt Wallner,670242,3,2023,0.333,0,0.341,0.667,0.167,90.1
James Outman,681546,2,2024,0.5,0,0.147,0.0,0.5,59.8
Byron Buxton,621439,5,2018–2023,0.0,0,0.101,0.333,0.231,88.3
Austin Martin,668885,1,2024,0.0,0,,0.0,0.0,82.3
Brooks Lee,686797,2,2024,0.0,0,,0.5,0.0,94.0
Trevor Larnach,663616,2,2024,0.0,0,,0.0,0.0,86.4
