batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Drake Baldwin,686948,8,2025–2026,0.5,0,0.434,0.571,0.2,92.6
Mike Yastrzemski,573262,16,2019–2026,0.312,1,0.403,0.5,0.139,94.1
Austin Riley,663586,70,2019–2026,0.343,6,0.398,0.542,0.297,92.2
Ha-Seong Kim,673490,7,2022–2024,0.286,0,0.388,0.8,0.083,91.9
Ronald Acuña Jr.,660670,62,2018–2026,0.355,4,0.384,0.44,0.161,92.9
Dominic Smith,642086,41,2017–2024,0.268,1,0.328,0.6,0.307,91.2
Michael Harris II,671739,37,2022–2026,0.216,3,0.325,0.517,0.25,90.7
Matt Olson,621566,41,2022–2026,0.244,4,0.319,0.387,0.239,89.4
Mauricio Dubón,643289,12,2022–2026,0.25,0,0.286,0.167,0.043,80.7
Ozzie Albies,645277,76,2017–2026,0.263,2,0.263,0.29,0.253,87.6
Sean Murphy,669221,14,2022–2026,0.214,0,0.249,0.429,0.458,84.5
Kyle Farmer,571657,7,2021–2022,0.143,0,0.197,0.0,0.222,84.6
