batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Lars Nootbaar,663457,6,2022–2024,0.5,1,0.601,0.833,0.176,95.4
Jesús Sánchez,660821,1,2026,0.0,0,0.595,1.0,0.5,97.3
Jose Fernandez,699912,2,2026,0.5,0,0.582,0.5,0.333,95.3
Ryan Waldschmidt,814439,2,2026,0.5,0,0.554,0.5,0.333,81.8
Nolan Arenado,571448,10,2021–2026,0.5,0,0.539,0.444,0.143,88.4
Corbin Carroll,682998,12,2023–2026,0.417,1,0.471,0.462,0.136,83.2
James McCann,543510,4,2021–2023,0.25,0,0.44,0.0,0.333,78.4
Ketel Marte,606466,51,2017–2026,0.333,3,0.426,0.581,0.16,96.5
Ildemaro Vargas,545121,7,2019–2026,0.286,0,0.375,0.429,0.091,87.9
Geraldo Perdomo,672695,6,2022–2026,0.5,0,0.316,0.0,0.0,67.3
Pavin Smith,656976,5,2021–2022,0.2,0,0.256,0.25,0.286,80.1
Gabriel Moreno,672515,12,2023–2026,0.25,0,0.204,0.1,0.143,86.3
