batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Rafael Marchán,665561,2,2024,1.0,1,0.999,0.5,0.0,90.6
Trea Turner,607208,5,2024–2026,0.4,1,0.467,0.5,0.5,83.6
Adolis García,666969,6,2025–2026,0.5,0,0.439,0.6,0.364,92.0
Dylan Moore,664238,3,2024,0.0,0,0.433,1.0,0.1,99.2
Alec Bohm,664761,5,2024–2026,0.2,1,0.397,0.6,0.143,92.0
Bryson Stott,681082,2,2024,0.0,0,0.363,1.0,0.0,101.5
Edmundo Sosa,624641,4,2024–2026,0.25,0,0.114,0.0,0.467,87.6
J.T. Realmuto,592663,2,2026,0.0,0,0.094,0.0,0.182,93.0
Brandon Marsh,669016,2,2026,0.0,0,0.06,0.0,0.5,84.4
Bryce Harper,547180,3,2026,0.0,0,0.05,1.0,0.667,106.7
Kyle Schwarber,656941,3,2026,0.0,0,0.0,,0.444,
