batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brandon Valenzuela,678218,2,2026,0.5,1,0.981,0.5,0.0,97.6
Davis Schneider,676914,10,2024–2026,0.7,3,0.444,0.5,0.263,94.2
Vladimir Guerrero Jr.,665489,5,2024–2026,0.8,0,0.435,0.833,0.154,98.3
Lenyn Sosa,672820,6,2024–2025,0.5,0,0.418,0.75,0.235,95.4
Jesús Sánchez,660821,7,2024–2026,0.429,0,0.369,0.571,0.263,91.2
Tyler Heineman,623168,4,2025–2026,0.25,0,0.346,0.333,0.5,80.2
Daulton Varsho,662139,6,2024–2026,0.167,0,0.305,0.429,0.05,90.5
George Springer,543807,3,2025–2026,0.333,0,0.303,0.25,0.0,80.3
Andrés Giménez,665926,10,2024–2026,0.2,0,0.301,0.273,0.167,83.5
Ernie Clement,676391,4,2024–2026,0.0,0,0.132,0.25,0.0,85.4
Kazuma Okamoto,672960,2,2026,0.0,0,0.008,0.5,0.333,89.2
Myles Straw,664702,3,2026,0.333,0,,0.5,0.2,92.4
