batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Max Muncy,571970,2,2025–2026,0.5,0,0.786,1.0,0.3,110.5
Shohei Ohtani,660271,5,2025–2026,0.4,0,0.513,1.0,0.167,101.0
Will Smith,669257,6,2025–2026,0.333,1,0.281,0.6,0.083,95.0
Alex Call,669743,4,2024,0.25,0,0.27,0.333,0.167,79.0
Hyeseong Kim,808975,2,2025,1.0,0,0.212,0.0,0.0,84.1
Andy Pages,681624,6,2025–2026,0.0,0,0.206,0.333,0.154,92.9
Mookie Betts,605141,7,2025–2026,0.0,0,0.111,0.5,0.25,89.3
Freddie Freeman,518692,7,2025–2026,0.0,0,0.023,0.5,0.143,94.2
Kyle Tucker,663656,1,2026,0.0,0,,0.0,0.5,77.5
Miguel Rojas,500743,1,2025,0.0,0,,,0.5,
Santiago Espinal,669289,2,2025,0.0,0,,0.0,0.0,
Teoscar Hernández,606192,3,2025–2026,0.0,0,,0.5,0.4,84.2
