batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Nathaniel Lowe,663993,9,2021–2025,0.556,0,0.49,0.857,0.125,97.8
Matt McLain,680574,2,2025,0.5,0,0.439,0.0,0.0,87.9
Noelvi Marte,682622,2,2023,0.5,0,0.427,0.0,0.4,81.0
JJ Bleday,668709,4,2023–2025,0.5,0,0.34,0.667,0.125,99.5
Dane Myers,667472,5,2025,0.0,0,0.245,0.25,0.1,92.6
Eugenio Suárez,553993,7,2017–2023,0.143,0,0.185,0.2,0.391,82.3
Spencer Steer,668715,7,2023–2025,0.286,0,0.115,0.0,0.333,78.3
Tyler Stephenson,663886,3,2025,0.0,0,0.11,0.0,0.429,88.2
Blake Dunn,694362,1,2025,0.0,0,,,0.5,
Edwin Arroyo,695490,2,2024,0.0,0,,0.0,0.0,82.6
Sal Stewart,701398,1,2024,0.0,0,,1.0,0.0,99.1
Will Benson,666181,1,2025,0.0,0,,0.0,0.0,88.4
