batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Sal Stewart,701398,5,2026,0.6,0,0.735,0.8,0.0,98.2
JJ Bleday,668709,3,2025–2026,0.667,0,0.527,0.0,0.111,86.8
Jose Trevino,624431,7,2019–2026,0.286,0,0.475,0.286,0.091,79.6
Matt McLain,680574,5,2025–2026,0.4,1,0.47,0.75,0.222,97.2
Ke'Bryan Hayes,663647,9,2021–2026,0.444,0,0.448,0.625,0.118,94.9
Tyler Stephenson,663886,10,2021–2026,0.4,1,0.333,0.375,0.12,94.0
Eugenio Suárez,553993,17,2018–2026,0.176,1,0.31,0.556,0.417,91.4
Elly De La Cruz,682829,10,2025–2026,0.1,0,0.197,0.429,0.0,88.5
TJ Friedl,670770,5,2025,0.4,0,0.15,0.25,0.25,87.0
Dane Myers,667472,2,2026,1.0,0,,0.5,0.333,96.6
