batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Junior Caminero,691406,9,2024–2026,0.222,0,0.496,0.5,0.3,88.2
Taylor Walls,670764,3,2024–2026,0.333,0,0.43,0.0,0.143,86.2
Hunter Feduccia,676439,3,2025,0.0,0,0.277,0.0,0.455,77.4
Chandler Simpson,802415,7,2025–2026,0.0,0,0.276,0.0,0.214,75.4
Jonathan Aranda,666018,6,2024–2026,0.333,1,0.274,0.5,0.083,94.2
Ben Williamson,810938,4,2025–2026,0.25,0,0.249,0.0,0.154,81.1
Yandy Díaz,650490,11,2023–2026,0.273,0,0.242,0.273,0.19,87.7
Richie Palacios,680700,3,2025–2026,0.0,0,0.1,0.667,0.333,85.5
Nick Fortes,663743,2,2026,0.0,0,0.076,0.0,0.0,84.5
Cedric Mullins,656775,10,2024–2026,0.0,0,0.065,0.0,0.391,80.3
