batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Gleyber Torres,650402,5,2018–2025,0.2,1,0.54,0.167,0.125,80.9
Jake Rogers,668670,6,2024,0.167,0,0.474,0.4,0.1,85.9
Wenceel Pérez,672761,3,2024–2025,0.667,0,0.375,0.4,0.0,90.6
Riley Greene,682985,8,2024–2025,0.125,0,0.324,0.25,0.067,83.2
Jahmai Jones,663330,3,2025,0.0,0,0.313,0.5,0.333,84.8
Javier Báez,595879,4,2021–2025,0.0,0,0.303,0.667,0.444,94.3
Dillon Dingler,693307,3,2025,0.0,0,0.297,1.0,0.333,99.9
Matt Vierling,663837,8,2024–2025,0.125,0,0.14,0.429,0.25,88.8
Spencer Torkelson,679529,6,2024–2025,0.0,0,0.031,0.0,0.429,86.1
Colt Keith,690993,2,2024,0.0,0,,0.5,0.0,86.0
