batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brandon Marsh,669016,2,2025–2026,0.5,0,0.535,0.667,0.25,91.6
Derek Hill,656537,3,2024,0.667,0,0.372,1.0,0.2,101.6
Alec Bohm,664761,4,2025–2026,0.5,0,0.352,0.667,0.0,97.2
Kyle Schwarber,656941,5,2020–2026,0.2,0,0.332,0.667,0.375,97.0
Justin Crawford,702222,1,2026,0.0,0,0.309,0.0,0.0,76.0
Bryce Harper,547180,2,2025–2026,0.0,0,0.276,0.0,0.143,91.6
J.T. Realmuto,592663,3,2025–2026,0.0,0,0.192,0.0,0.375,82.4
Rafael Marchán,665561,1,2025,0.0,0,0.135,1.0,0.0,96.7
Bryson Stott,681082,3,2025–2026,0.0,0,0.091,0.0,0.0,87.1
Trea Turner,607208,4,2025–2026,0.0,0,0.046,0.0,0.556,77.8
