batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Pete Crow-Armstrong,691718,6,2024–2026,0.333,0,0.537,0.667,0.176,97.5
Carson Kelly,608348,6,2022–2026,0.667,0,0.503,0.333,0.2,94.0
Moisés Ballesteros,694208,2,2026,0.5,0,0.497,1.0,0.333,98.1
Michael Busch,683737,5,2024–2026,0.2,0,0.419,0.5,0.2,92.9
Dansby Swanson,621020,35,2017–2026,0.286,3,0.358,0.364,0.262,88.6
Michael Conforto,624424,26,2015–2025,0.231,1,0.27,0.324,0.303,89.3
Alex Bregman,608324,14,2022–2026,0.143,0,0.259,0.364,0.143,90.0
Nico Hoerner,663538,15,2022–2026,0.333,0,0.231,0.143,0.143,78.7
Ian Happ,664023,16,2018–2026,0.062,0,0.19,0.385,0.383,88.2
Miguel Amaya,665804,2,2025,0.5,0,0.184,0.0,0.75,74.4
Seiya Suzuki,673548,12,2023–2026,0.083,0,0.116,0.4,0.286,90.4
