batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
P.J. Higgins,664731,1,2022,1.0,0,0.93,0.0,0.0,94.2
Spencer Steer,668715,7,2023–2025,0.286,1,0.488,0.286,0.235,92.4
Dane Myers,667472,6,2024–2025,0.333,0,0.366,0.0,0.222,80.4
Eugenio Suárez,553993,8,2023–2025,0.125,0,0.347,0.286,0.235,85.9
Nathaniel Lowe,663993,8,2022–2025,0.125,1,0.346,0.333,0.308,85.9
JJ Bleday,668709,7,2022–2025,0.286,0,0.307,0.6,0.222,95.5
TJ Friedl,670770,8,2023–2025,0.25,0,0.306,0.667,0.357,97.9
Elly De La Cruz,682829,6,2025,0.333,0,0.299,0.167,0.3,89.2
Tyler Stephenson,663886,8,2023–2025,0.375,0,0.286,0.429,0.385,90.4
Matt McLain,680574,5,2025,0.4,0,0.097,0.5,0.4,87.8
