batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ben Williamson,810938,3,2026,1.0,0,0.583,0.0,0.0,79.7
Jonathan Aranda,666018,4,2026,0.75,0,0.537,1.0,0.364,101.8
Yandy Díaz,650490,14,2021–2026,0.286,0,0.473,0.615,0.065,96.7
Junior Caminero,691406,5,2024–2026,0.4,0,0.391,1.0,0.267,109.8
Chandler Simpson,802415,3,2026,0.333,0,0.244,0.0,0.0,93.8
Taylor Walls,670764,5,2021–2024,0.2,0,0.226,0.5,0.5,60.0
Nick Fortes,663743,6,2024–2026,0.167,0,0.213,0.4,0.4,89.6
Jonny DeLuca,676356,6,2023–2026,0.167,0,0.162,0.25,0.273,81.8
Richie Palacios,680700,3,2026,0.0,0,0.134,0.333,0.286,85.8
Cedric Mullins,656775,5,2024–2026,0.0,0,0.094,0.6,0.125,94.9
Liam Hicks,689414,1,2025,0.0,0,0.043,0.0,0.0,85.0
