batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Daylen Lile,695734,4,2026,0.75,2,1.046,1.0,0.167,102.9
James Wood,695578,6,2025–2026,0.167,1,0.599,0.6,0.222,92.7
Dylan Crews,686611,6,2025–2026,0.167,1,0.405,0.667,0.667,99.2
Andrés Chaparro,665953,1,2024,0.0,0,0.256,1.0,0.667,100.4
Nasim Nuñez,683083,3,2026,0.0,0,0.253,0.0,0.5,67.2
Jorbit Vivas,678391,6,2025–2026,0.333,1,0.247,0.167,0.111,86.2
CJ Abrams,682928,9,2021–2026,0.0,0,0.225,0.6,0.5,93.1
Keibert Ruiz,660688,9,2020–2026,0.222,0,0.191,0.286,0.278,91.1
José Tena,677588,9,2022–2026,0.333,0,0.148,0.333,0.368,91.5
Jacob Young,696285,2,2025,0.0,0,0.058,0.0,0.4,55.9
