batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Harrison Bader,664056,7,2024–2026,0.571,0,0.452,0.6,0.438,92.3
Heliot Ramos,671218,17,2024–2026,0.235,0,0.402,0.5,0.143,90.9
Jung Hoo Lee,808982,11,2025–2026,0.273,0,0.396,0.182,0.15,84.9
Casey Schmitt,669477,8,2024–2026,0.25,1,0.328,0.4,0.2,86.6
Willy Adames,642715,14,2025–2026,0.286,2,0.323,0.5,0.226,93.0
Matt Chapman,656305,11,2024–2026,0.091,0,0.252,0.2,0.385,92.0
Luis Arraez,650333,14,2024–2026,0.214,0,0.251,0.286,0.0,85.9
Drew Gilbert,687551,7,2025–2026,0.0,0,0.22,0.5,0.286,85.5
Rafael Devers,646240,10,2025–2026,0.1,0,0.149,0.2,0.348,74.5
Bryce Eldridge,805811,3,2025–2026,0.0,0,0.0,,0.545,
