batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Nick Castellanos,592206,11,2018–2025,0.364,1,0.491,0.538,0.185,92.2
Manny Machado,592518,7,2017–2025,0.0,0,0.439,0.5,0.35,94.5
Freddy Fermin,666023,3,2023–2025,0.333,0,0.422,0.333,0.0,85.4
Ramón Laureano,657656,5,2021–2022,0.4,0,0.393,0.333,0.5,95.7
Ty France,664034,8,2021–2024,0.125,0,0.349,0.125,0.056,80.8
Fernando Tatis Jr.,665487,7,2023–2025,0.286,1,0.289,0.333,0.467,89.5
Jake Cronenworth,630105,3,2023–2025,0.0,0,0.277,0.333,0.2,90.7
Xander Bogaerts,593428,22,2017–2025,0.227,0,0.216,0.259,0.182,84.8
Jackson Merrill,701538,2,2025,0.5,0,0.18,1.0,0.5,96.6
Gavin Sheets,657757,12,2022–2025,0.25,0,0.173,0.143,0.267,84.7
