batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Willson Contreras,575929,6,2023–2026,0.333,0,0.485,0.2,0.083,88.4
Nick Sogard,686765,2,2024–2025,0.0,0,0.464,0.333,0.167,85.4
Mickey Gasper,681508,3,2025,0.667,0,0.457,0.0,0.0,77.1
Masataka Yoshida,807799,13,2023–2024,0.462,0,0.427,0.643,0.1,96.8
Wilyer Abreu,677800,10,2023–2026,0.1,0,0.388,0.333,0.286,89.4
Jarren Duran,680776,15,2023–2025,0.267,0,0.285,0.417,0.25,94.7
Ceddanne Rafaela,678882,10,2024–2025,0.2,0,0.236,0.444,0.381,81.6
Isiah Kiner-Falefa,643396,17,2018–2026,0.294,0,0.227,0.286,0.207,83.7
Connor Wong,657136,9,2023–2024,0.111,0,0.141,0.286,0.231,81.3
Carlos Narváez,665966,5,2025–2026,0.4,0,0.072,0.0,0.143,79.8
Caleb Durbin,702332,1,2026,1.0,0,,0.0,0.0,74.6
Marcelo Mayer,691785,1,2026,0.0,0,,0.0,0.0,66.9
