batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Leody Taveras,665750,2,2024,0.5,1,1.023,1.0,0.0,105.5
Gunnar Henderson,683002,6,2024–2026,0.333,1,0.564,0.8,0.182,99.7
Pete Alonso,624413,20,2019–2026,0.4,0,0.41,0.48,0.121,94.7
Adley Rutschman,668939,5,2022–2026,0.0,0,0.381,0.333,0.0,89.4
Blaze Alexander,677942,2,2025,0.5,1,0.377,1.0,0.25,98.5
Tyler O'Neill,641933,4,2019–2026,0.25,0,0.316,0.333,0.429,85.2
Jackson Holliday,702616,3,2025,0.667,0,0.295,0.5,0.333,93.4
Colton Cowser,681297,5,2024–2026,0.0,0,0.274,0.333,0.273,96.0
Taylor Ward,621493,5,2022–2026,0.0,0,0.212,0.333,0.444,81.1
Coby Mayo,691723,3,2026,0.333,0,0.065,0.5,0.4,87.2
