batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Brett Baty,683146,2,2025,1.0,1,0.944,0.5,0.0,84.8
Francisco Alvarez,682626,5,2024–2025,0.6,1,0.655,0.667,0.3,97.6
Jorge Polanco,593871,10,2018–2022,0.5,1,0.577,0.182,0.167,85.0
Mark Vientos,668901,5,2023–2024,0.0,0,0.426,0.5,0.2,85.4
MJ Melendez,669004,8,2022–2023,0.5,1,0.423,0.5,0.316,93.4
Francisco Lindor,596019,12,2018–2025,0.167,1,0.356,0.727,0.226,92.7
Luis Robert Jr.,673357,10,2021–2024,0.1,1,0.356,0.667,0.259,96.1
Tommy Pham,502054,20,2017–2025,0.3,0,0.31,0.65,0.224,92.3
Bo Bichette,666182,19,2021–2022,0.421,0,0.287,0.333,0.2,92.1
Tyrone Taylor,621438,11,2023–2025,0.182,0,0.169,0.25,0.16,76.3
Marcus Semien,543760,16,2021–2025,0.188,2,0.162,0.214,0.306,86.6
Luis Torrens,620443,3,2021,0.0,0,0.041,0.0,0.2,70.9
