batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Ezequiel Tovar,678662,4,2025–2026,0.25,0,0.94,1.0,0.071,103.3
Brett Sullivan,664954,1,2026,1.0,0,0.487,1.0,0.0,99.1
Kyle Karros,691720,3,2025–2026,0.0,0,0.389,0.0,0.0,81.2
Tyler Freeman,671289,3,2025–2026,0.333,0,0.375,0.0,0.111,77.7
Willi Castro,650489,2,2026,0.0,0,0.315,1.0,0.0,98.4
TJ Rumfield,681198,3,2026,0.333,0,0.3,0.0,0.167,79.3
Jake McCarthy,664983,1,2026,0.0,0,0.277,0.0,0.0,39.9
Hunter Goodman,696100,2,2026,0.5,0,0.194,0.0,0.4,92.1
Edouard Julien,666397,3,2026,0.0,0,0.119,0.0,0.0,78.3
Mickey Moniak,666160,5,2025–2026,0.0,0,0.101,0.25,0.1,87.1
Troy Johnston,687859,1,2026,0.0,0,0.005,0.0,0.0,88.0
